5.624600000000000000e+06,3.930000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.624744000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.980000000000000000e+02
5.624892000000000000e+06,3.510000000000000000e+02,3.210000000000000000e+02,3.970000000000000000e+02
5.625028000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.625168000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.980000000000000000e+02
5.625308000000000000e+06,3.490000000000000000e+02,3.210000000000000000e+02,3.960000000000000000e+02
5.625448000000000000e+06,3.480000000000000000e+02,3.230000000000000000e+02,3.980000000000000000e+02
5.625708000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.990000000000000000e+02
5.626644000000000000e+06,3.480000000000000000e+02,3.200000000000000000e+02,3.960000000000000000e+02
5.627576000000000000e+06,3.480000000000000000e+02,3.210000000000000000e+02,3.990000000000000000e+02
5.628512000000000000e+06,3.480000000000000000e+02,3.210000000000000000e+02,4.010000000000000000e+02
5.629448000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.970000000000000000e+02
5.630384000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.990000000000000000e+02
5.631320000000000000e+06,3.490000000000000000e+02,3.230000000000000000e+02,3.980000000000000000e+02
5.632252000000000000e+06,3.480000000000000000e+02,3.190000000000000000e+02,3.980000000000000000e+02
5.633188000000000000e+06,3.490000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.634124000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.635056000000000000e+06,3.490000000000000000e+02,3.230000000000000000e+02,3.990000000000000000e+02
5.635992000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.980000000000000000e+02
5.636928000000000000e+06,3.480000000000000000e+02,3.210000000000000000e+02,3.990000000000000000e+02
5.637864000000000000e+06,3.480000000000000000e+02,3.230000000000000000e+02,3.990000000000000000e+02
5.639732000000000000e+06,3.500000000000000000e+02,3.230000000000000000e+02,3.980000000000000000e+02
5.640668000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.990000000000000000e+02
5.641604000000000000e+06,3.490000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.642540000000000000e+06,3.490000000000000000e+02,3.210000000000000000e+02,3.970000000000000000e+02
5.643472000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.990000000000000000e+02
5.644408000000000000e+06,3.510000000000000000e+02,3.230000000000000000e+02,3.990000000000000000e+02
5.645344000000000000e+06,3.500000000000000000e+02,3.200000000000000000e+02,3.960000000000000000e+02
5.646276000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.647212000000000000e+06,3.480000000000000000e+02,3.210000000000000000e+02,3.980000000000000000e+02
5.648148000000000000e+06,3.490000000000000000e+02,3.230000000000000000e+02,3.980000000000000000e+02
5.649084000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.960000000000000000e+02
5.650016000000000000e+06,3.490000000000000000e+02,3.220000000000000000e+02,3.990000000000000000e+02
5.650952000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.990000000000000000e+02
5.651888000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.960000000000000000e+02
5.652824000000000000e+06,3.500000000000000000e+02,3.230000000000000000e+02,3.990000000000000000e+02
5.653760000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.990000000000000000e+02
5.654692000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.980000000000000000e+02
5.655628000000000000e+06,3.480000000000000000e+02,3.210000000000000000e+02,3.950000000000000000e+02
5.656564000000000000e+06,3.500000000000000000e+02,3.220000000000000000e+02,3.960000000000000000e+02
5.657496000000000000e+06,3.480000000000000000e+02,3.230000000000000000e+02,3.990000000000000000e+02
5.658432000000000000e+06,3.490000000000000000e+02,3.210000000000000000e+02,3.990000000000000000e+02
5.659368000000000000e+06,3.500000000000000000e+02,3.210000000000000000e+02,3.970000000000000000e+02
