4.393744000000000000e+06,1.076000000000000000e+03
4.393888000000000000e+06,1.066000000000000000e+03
4.394032000000000000e+06,1.075000000000000000e+03
4.394168000000000000e+06,1.075000000000000000e+03
4.394312000000000000e+06,1.069000000000000000e+03
4.394448000000000000e+06,1.079000000000000000e+03
4.394712000000000000e+06,1.076000000000000000e+03
4.395644000000000000e+06,1.069000000000000000e+03
4.396580000000000000e+06,1.085000000000000000e+03
4.397516000000000000e+06,1.069000000000000000e+03
4.398452000000000000e+06,1.066000000000000000e+03
4.399384000000000000e+06,1.079000000000000000e+03
4.400320000000000000e+06,1.081000000000000000e+03
4.401256000000000000e+06,1.078000000000000000e+03
4.402196000000000000e+06,1.076000000000000000e+03
4.403124000000000000e+06,1.076000000000000000e+03
4.404060000000000000e+06,1.072000000000000000e+03
4.404996000000000000e+06,1.082000000000000000e+03
4.405932000000000000e+06,1.072000000000000000e+03
4.406864000000000000e+06,1.074000000000000000e+03
4.407800000000000000e+06,1.077000000000000000e+03
4.408736000000000000e+06,1.069000000000000000e+03
4.409672000000000000e+06,1.083000000000000000e+03
4.410604000000000000e+06,1.068000000000000000e+03
4.411540000000000000e+06,1.083000000000000000e+03
4.412476000000000000e+06,1.080000000000000000e+03
4.413412000000000000e+06,1.067000000000000000e+03
4.414344000000000000e+06,1.078000000000000000e+03
4.415280000000000000e+06,1.071000000000000000e+03
4.416216000000000000e+06,1.087000000000000000e+03
4.417152000000000000e+06,1.063000000000000000e+03
4.418084000000000000e+06,1.077000000000000000e+03
4.419020000000000000e+06,1.068000000000000000e+03
4.419956000000000000e+06,1.079000000000000000e+03
4.420892000000000000e+06,1.070000000000000000e+03
4.421824000000000000e+06,1.077000000000000000e+03
4.422760000000000000e+06,1.074000000000000000e+03
4.423700000000000000e+06,1.063000000000000000e+03
4.424632000000000000e+06,1.065000000000000000e+03
4.425564000000000000e+06,1.079000000000000000e+03
4.426500000000000000e+06,1.067000000000000000e+03
4.427436000000000000e+06,1.066000000000000000e+03
4.428372000000000000e+06,1.063000000000000000e+03
4.429304000000000000e+06,1.081000000000000000e+03
4.430240000000000000e+06,1.068000000000000000e+03
4.431176000000000000e+06,1.068000000000000000e+03
4.432112000000000000e+06,1.084000000000000000e+03
4.433044000000000000e+06,1.067000000000000000e+03
4.433980000000000000e+06,1.080000000000000000e+03
4.434916000000000000e+06,1.066000000000000000e+03
4.435852000000000000e+06,1.071000000000000000e+03
4.436784000000000000e+06,1.055000000000000000e+03
4.437720000000000000e+06,1.087000000000000000e+03
4.438656000000000000e+06,1.038000000000000000e+03
4.439592000000000000e+06,1.070000000000000000e+03
4.440524000000000000e+06,1.089000000000000000e+03
4.441460000000000000e+06,1.070000000000000000e+03
4.442396000000000000e+06,1.079000000000000000e+03
4.443332000000000000e+06,1.070000000000000000e+03
4.444264000000000000e+06,1.075000000000000000e+03
4.445204000000000000e+06,1.069000000000000000e+03
4.446136000000000000e+06,1.053000000000000000e+03
4.447072000000000000e+06,1.062000000000000000e+03
4.448004000000000000e+06,1.058000000000000000e+03
4.448940000000000000e+06,1.096000000000000000e+03
4.449876000000000000e+06,1.073000000000000000e+03
4.450812000000000000e+06,1.096000000000000000e+03
4.451744000000000000e+06,1.054000000000000000e+03
4.452680000000000000e+06,1.072000000000000000e+03
4.453616000000000000e+06,1.093000000000000000e+03
4.454552000000000000e+06,1.071000000000000000e+03
4.455484000000000000e+06,1.086000000000000000e+03
4.456420000000000000e+06,1.080000000000000000e+03
4.457356000000000000e+06,1.060000000000000000e+03
4.458292000000000000e+06,1.067000000000000000e+03
4.460160000000000000e+06,1.085000000000000000e+03
4.461096000000000000e+06,1.064000000000000000e+03
4.462032000000000000e+06,1.068000000000000000e+03
4.462964000000000000e+06,1.061000000000000000e+03
4.463900000000000000e+06,1.056000000000000000e+03
4.464836000000000000e+06,1.059000000000000000e+03
4.465772000000000000e+06,1.054000000000000000e+03
4.466708000000000000e+06,1.082000000000000000e+03
4.467640000000000000e+06,1.091000000000000000e+03
4.468576000000000000e+06,1.071000000000000000e+03
4.469512000000000000e+06,1.077000000000000000e+03
4.470444000000000000e+06,1.067000000000000000e+03
4.471380000000000000e+06,1.067000000000000000e+03
4.472316000000000000e+06,1.063000000000000000e+03
4.473252000000000000e+06,1.060000000000000000e+03
4.474184000000000000e+06,1.077000000000000000e+03
4.475120000000000000e+06,1.076000000000000000e+03
4.476056000000000000e+06,1.097000000000000000e+03
4.476992000000000000e+06,1.089000000000000000e+03
4.477924000000000000e+06,1.089000000000000000e+03
4.478860000000000000e+06,1.078000000000000000e+03
4.479796000000000000e+06,1.092000000000000000e+03
4.480732000000000000e+06,1.099000000000000000e+03
4.481664000000000000e+06,1.083000000000000000e+03
4.482600000000000000e+06,1.058000000000000000e+03
4.483536000000000000e+06,1.099000000000000000e+03
4.484472000000000000e+06,1.078000000000000000e+03
4.485404000000000000e+06,1.067000000000000000e+03
4.486340000000000000e+06,1.059000000000000000e+03
4.487276000000000000e+06,1.055000000000000000e+03
4.488212000000000000e+06,1.064000000000000000e+03
4.489144000000000000e+06,1.107000000000000000e+03
4.490080000000000000e+06,1.096000000000000000e+03
4.491016000000000000e+06,1.063000000000000000e+03
4.491952000000000000e+06,1.055000000000000000e+03
4.492884000000000000e+06,1.057000000000000000e+03
4.493820000000000000e+06,1.075000000000000000e+03
4.494756000000000000e+06,1.095000000000000000e+03
4.495692000000000000e+06,1.062000000000000000e+03
4.496624000000000000e+06,1.072000000000000000e+03
4.497560000000000000e+06,1.098000000000000000e+03
4.498496000000000000e+06,1.091000000000000000e+03
4.499432000000000000e+06,1.087000000000000000e+03
4.500364000000000000e+06,1.082000000000000000e+03
4.501300000000000000e+06,1.073000000000000000e+03
4.502236000000000000e+06,1.078000000000000000e+03
4.503172000000000000e+06,1.099000000000000000e+03
4.504104000000000000e+06,1.066000000000000000e+03
4.505040000000000000e+06,1.077000000000000000e+03
4.505976000000000000e+06,1.088000000000000000e+03
4.506912000000000000e+06,1.078000000000000000e+03
4.507844000000000000e+06,1.055000000000000000e+03
4.508780000000000000e+06,1.115000000000000000e+03
4.509716000000000000e+06,1.058000000000000000e+03
4.510652000000000000e+06,1.089000000000000000e+03
4.511584000000000000e+06,1.059000000000000000e+03
4.512520000000000000e+06,1.088000000000000000e+03
4.513456000000000000e+06,1.094000000000000000e+03
4.514392000000000000e+06,1.076000000000000000e+03
4.515324000000000000e+06,1.085000000000000000e+03
4.516260000000000000e+06,1.085000000000000000e+03
4.517196000000000000e+06,1.060000000000000000e+03
4.518132000000000000e+06,1.073000000000000000e+03
4.519064000000000000e+06,1.055000000000000000e+03
4.520000000000000000e+06,1.085000000000000000e+03
4.520936000000000000e+06,1.092000000000000000e+03
4.521872000000000000e+06,1.091000000000000000e+03
4.522804000000000000e+06,1.088000000000000000e+03
4.523740000000000000e+06,1.071000000000000000e+03
4.525612000000000000e+06,1.069000000000000000e+03
4.526544000000000000e+06,1.059000000000000000e+03
4.527480000000000000e+06,1.086000000000000000e+03
4.528416000000000000e+06,1.047000000000000000e+03
4.529352000000000000e+06,1.054000000000000000e+03
4.530284000000000000e+06,1.052000000000000000e+03
4.531220000000000000e+06,1.069000000000000000e+03
4.532156000000000000e+06,1.096000000000000000e+03
4.533092000000000000e+06,1.057000000000000000e+03
4.534024000000000000e+06,1.095000000000000000e+03
4.534960000000000000e+06,1.067000000000000000e+03
4.535896000000000000e+06,1.084000000000000000e+03
4.536832000000000000e+06,1.081000000000000000e+03
4.537764000000000000e+06,1.054000000000000000e+03
4.538700000000000000e+06,1.043000000000000000e+03
4.539636000000000000e+06,1.086000000000000000e+03
4.540572000000000000e+06,1.059000000000000000e+03
4.541504000000000000e+06,1.061000000000000000e+03
4.542440000000000000e+06,1.062000000000000000e+03
4.543376000000000000e+06,1.088000000000000000e+03
4.544312000000000000e+06,1.062000000000000000e+03
4.545244000000000000e+06,1.067000000000000000e+03
4.546180000000000000e+06,1.055000000000000000e+03
4.547116000000000000e+06,1.081000000000000000e+03
4.548052000000000000e+06,1.054000000000000000e+03
4.548984000000000000e+06,1.101000000000000000e+03
4.549920000000000000e+06,1.069000000000000000e+03
4.550856000000000000e+06,1.061000000000000000e+03
4.551792000000000000e+06,1.096000000000000000e+03
4.552724000000000000e+06,1.071000000000000000e+03
4.553660000000000000e+06,1.059000000000000000e+03
4.554596000000000000e+06,1.061000000000000000e+03
4.555532000000000000e+06,1.086000000000000000e+03
4.556464000000000000e+06,1.070000000000000000e+03
4.557400000000000000e+06,1.084000000000000000e+03
4.558336000000000000e+06,1.073000000000000000e+03
4.559272000000000000e+06,1.072000000000000000e+03
4.560204000000000000e+06,1.086000000000000000e+03
4.561140000000000000e+06,1.095000000000000000e+03
4.562076000000000000e+06,1.085000000000000000e+03
4.563012000000000000e+06,1.099000000000000000e+03
4.563944000000000000e+06,1.061000000000000000e+03
4.564880000000000000e+06,1.071000000000000000e+03
4.565816000000000000e+06,1.085000000000000000e+03
4.566752000000000000e+06,1.052000000000000000e+03
4.567684000000000000e+06,1.062000000000000000e+03
4.568620000000000000e+06,1.126000000000000000e+03
4.569556000000000000e+06,1.077000000000000000e+03
4.570492000000000000e+06,1.096000000000000000e+03
4.571424000000000000e+06,1.096000000000000000e+03
4.572360000000000000e+06,1.062000000000000000e+03
4.573296000000000000e+06,1.070000000000000000e+03
4.574232000000000000e+06,1.058000000000000000e+03
4.575164000000000000e+06,1.082000000000000000e+03
4.576100000000000000e+06,1.080000000000000000e+03
4.577036000000000000e+06,1.069000000000000000e+03
4.577972000000000000e+06,1.051000000000000000e+03
4.578904000000000000e+06,1.037000000000000000e+03
4.579840000000000000e+06,1.078000000000000000e+03
4.580776000000000000e+06,1.085000000000000000e+03
4.581712000000000000e+06,1.094000000000000000e+03
4.582644000000000000e+06,1.058000000000000000e+03
4.583580000000000000e+06,1.061000000000000000e+03
4.584516000000000000e+06,1.093000000000000000e+03
4.585452000000000000e+06,1.084000000000000000e+03
4.586384000000000000e+06,1.080000000000000000e+03
4.587320000000000000e+06,1.063000000000000000e+03
4.588256000000000000e+06,1.078000000000000000e+03
4.589192000000000000e+06,1.092000000000000000e+03
4.591060000000000000e+06,1.058000000000000000e+03
4.591996000000000000e+06,1.096000000000000000e+03
4.592932000000000000e+06,1.058000000000000000e+03
4.593864000000000000e+06,1.056000000000000000e+03
4.594800000000000000e+06,1.055000000000000000e+03
4.595736000000000000e+06,1.077000000000000000e+03
4.596672000000000000e+06,1.094000000000000000e+03
4.597604000000000000e+06,1.085000000000000000e+03
4.598540000000000000e+06,1.124000000000000000e+03
4.599476000000000000e+06,1.080000000000000000e+03
4.600412000000000000e+06,1.052000000000000000e+03
4.601344000000000000e+06,1.065000000000000000e+03
4.602280000000000000e+06,1.062000000000000000e+03
4.603216000000000000e+06,1.059000000000000000e+03
4.604152000000000000e+06,1.067000000000000000e+03
4.605084000000000000e+06,1.089000000000000000e+03
4.606020000000000000e+06,1.073000000000000000e+03
4.606956000000000000e+06,1.080000000000000000e+03
4.607892000000000000e+06,1.056000000000000000e+03
4.608824000000000000e+06,1.098000000000000000e+03
4.609760000000000000e+06,1.087000000000000000e+03
4.610696000000000000e+06,1.074000000000000000e+03
4.611632000000000000e+06,1.052000000000000000e+03
4.612564000000000000e+06,1.057000000000000000e+03
4.613500000000000000e+06,1.058000000000000000e+03
4.614436000000000000e+06,1.059000000000000000e+03
4.615372000000000000e+06,1.057000000000000000e+03
4.616304000000000000e+06,1.065000000000000000e+03
4.617240000000000000e+06,1.089000000000000000e+03
4.618176000000000000e+06,1.073000000000000000e+03
4.619112000000000000e+06,1.062000000000000000e+03
4.620044000000000000e+06,1.067000000000000000e+03
4.620980000000000000e+06,1.062000000000000000e+03
4.621916000000000000e+06,1.071000000000000000e+03
4.622852000000000000e+06,1.071000000000000000e+03
4.623784000000000000e+06,1.069000000000000000e+03
4.624720000000000000e+06,1.090000000000000000e+03
4.625656000000000000e+06,1.093000000000000000e+03
4.626592000000000000e+06,1.085000000000000000e+03
4.627524000000000000e+06,1.088000000000000000e+03
4.628460000000000000e+06,1.054000000000000000e+03
4.629396000000000000e+06,1.090000000000000000e+03
4.630332000000000000e+06,1.089000000000000000e+03
4.631264000000000000e+06,1.077000000000000000e+03
4.632200000000000000e+06,1.055000000000000000e+03
4.633136000000000000e+06,1.085000000000000000e+03
4.634072000000000000e+06,1.071000000000000000e+03
4.635004000000000000e+06,1.065000000000000000e+03
