3.272692000000000000e+06,6.975945017182131336e-01,3.861171366594360888e-01,6.279069767441860517e-01
3.272836000000000000e+06,5.532646048109964854e-01,3.882863340563991739e-01,6.259689922480620172e-01
3.272976000000000000e+06,5.326460481099656308e-01,3.882863340563991739e-01,6.356589147286821895e-01
3.273112000000000000e+06,5.567010309278349611e-01,4.056399132321041878e-01,6.550387596899224230e-01
3.273252000000000000e+06,5.532646048109964854e-01,3.926247288503254551e-01,6.317829457364341206e-01
3.273388000000000000e+06,5.360824742268041065e-01,3.947939262472885402e-01,6.414728682170542928e-01
3.273536000000000000e+06,5.360824742268041065e-01,3.947939262472885402e-01,6.434108527131783273e-01
3.273800000000000000e+06,5.498281786941580096e-01,4.034707158351409917e-01,6.589147286821704919e-01
3.274732000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.375968992248062239e-01
3.275668000000000000e+06,5.463917525773195338e-01,3.861171366594360888e-01,6.259689922480620172e-01
3.276604000000000000e+06,5.635738831615119127e-01,4.056399132321041878e-01,6.511627906976743541e-01
3.277540000000000000e+06,5.567010309278349611e-01,4.034707158351409917e-01,6.472868217054262852e-01
3.278472000000000000e+06,5.601374570446734369e-01,4.056399132321041878e-01,6.589147286821704919e-01
3.280344000000000000e+06,5.498281786941580096e-01,3.882863340563991739e-01,6.240310077519379828e-01
3.281280000000000000e+06,5.463917525773195338e-01,3.991323210412148215e-01,6.453488372093023617e-01
3.282212000000000000e+06,5.738831615120275620e-01,4.099783080260303580e-01,6.531007751937983885e-01
3.283148000000000000e+06,5.360824742268041065e-01,3.861171366594360888e-01,6.220930232558139483e-01
3.284084000000000000e+06,5.704467353951890862e-01,4.056399132321041878e-01,6.569767441860464574e-01
3.285020000000000000e+06,5.601374570446734369e-01,4.078091106290672729e-01,6.531007751937983885e-01
3.285952000000000000e+06,5.498281786941580096e-01,3.991323210412148215e-01,6.511627906976743541e-01
3.286888000000000000e+06,5.635738831615119127e-01,4.056399132321041878e-01,6.531007751937983885e-01
3.287824000000000000e+06,5.498281786941580096e-01,4.013015184381779066e-01,6.434108527131783273e-01
3.288760000000000000e+06,5.429553264604810581e-01,3.882863340563991739e-01,6.259689922480620172e-01
3.289692000000000000e+06,5.601374570446734369e-01,3.969631236442516253e-01,6.337209302325581550e-01
3.290628000000000000e+06,5.429553264604810581e-01,3.969631236442516253e-01,6.492248062015503196e-01
3.291564000000000000e+06,5.601374570446734369e-01,4.056399132321041878e-01,6.608527131782945263e-01
3.292500000000000000e+06,5.326460481099656308e-01,3.817787418655098075e-01,6.201550387596899139e-01
3.293432000000000000e+06,5.532646048109964854e-01,3.969631236442516253e-01,6.492248062015503196e-01
3.294368000000000000e+06,5.463917525773195338e-01,3.926247288503254551e-01,6.375968992248062239e-01
3.295304000000000000e+06,5.601374570446734369e-01,4.056399132321041878e-01,6.589147286821704919e-01
3.296240000000000000e+06,5.601374570446734369e-01,3.861171366594360888e-01,6.240310077519379828e-01
3.297172000000000000e+06,5.498281786941580096e-01,4.078091106290672729e-01,6.608527131782945263e-01
3.298108000000000000e+06,5.635738831615119127e-01,4.034707158351409917e-01,6.453488372093023617e-01
3.299044000000000000e+06,5.395189003436425823e-01,3.861171366594360888e-01,6.220930232558139483e-01
3.299980000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.434108527131783273e-01
3.300912000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.472868217054262852e-01
3.301848000000000000e+06,5.429553264604810581e-01,3.817787418655098075e-01,6.317829457364341206e-01
3.302784000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.414728682170542928e-01
3.303720000000000000e+06,5.635738831615119127e-01,3.991323210412148215e-01,6.472868217054262852e-01
3.304652000000000000e+06,5.635738831615119127e-01,3.969631236442516253e-01,6.472868217054262852e-01
3.305588000000000000e+06,5.429553264604810581e-01,3.926247288503254551e-01,6.375968992248062239e-01
3.306524000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.434108527131783273e-01
3.307460000000000000e+06,5.498281786941580096e-01,3.991323210412148215e-01,6.434108527131783273e-01
3.308392000000000000e+06,5.498281786941580096e-01,3.926247288503254551e-01,6.375968992248062239e-01
3.309328000000000000e+06,5.635738831615119127e-01,4.056399132321041878e-01,6.569767441860464574e-01
3.310264000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.434108527131783273e-01
3.311200000000000000e+06,5.635738831615119127e-01,4.056399132321041878e-01,6.569767441860464574e-01
3.312132000000000000e+06,5.223367697594502035e-01,3.817787418655098075e-01,6.279069767441860517e-01
3.313068000000000000e+06,5.498281786941580096e-01,3.882863340563991739e-01,6.240310077519379828e-01
3.314004000000000000e+06,5.360824742268041065e-01,3.969631236442516253e-01,6.414728682170542928e-01
3.314940000000000000e+06,5.498281786941580096e-01,3.882863340563991739e-01,6.259689922480620172e-01
3.315872000000000000e+06,5.463917525773195338e-01,3.969631236442516253e-01,6.414728682170542928e-01
3.316808000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.414728682170542928e-01
3.317744000000000000e+06,5.360824742268041065e-01,3.947939262472885402e-01,6.317829457364341206e-01
3.318680000000000000e+06,5.326460481099656308e-01,3.839479392624728926e-01,6.201550387596899139e-01
3.319612000000000000e+06,5.601374570446734369e-01,4.034707158351409917e-01,6.434108527131783273e-01
3.320548000000000000e+06,5.635738831615119127e-01,4.099783080260303580e-01,6.589147286821704919e-01
3.321484000000000000e+06,5.360824742268041065e-01,3.969631236442516253e-01,6.434108527131783273e-01
3.322420000000000000e+06,5.635738831615119127e-01,4.013015184381779066e-01,6.414728682170542928e-01
3.323352000000000000e+06,5.395189003436425823e-01,3.839479392624728926e-01,6.201550387596899139e-01
3.324288000000000000e+06,5.601374570446734369e-01,4.099783080260303580e-01,6.589147286821704919e-01
3.325224000000000000e+06,5.498281786941580096e-01,3.969631236442516253e-01,6.395348837209302584e-01
3.326160000000000000e+06,5.601374570446734369e-01,4.056399132321041878e-01,6.531007751937983885e-01
3.327092000000000000e+06,5.670103092783506105e-01,4.056399132321041878e-01,6.589147286821704919e-01
3.328028000000000000e+06,5.532646048109964854e-01,4.034707158351409917e-01,6.531007751937983885e-01
3.328964000000000000e+06,5.360824742268041065e-01,3.882863340563991739e-01,6.201550387596899139e-01
3.329900000000000000e+06,5.360824742268041065e-01,3.839479392624728926e-01,6.259689922480620172e-01
3.330832000000000000e+06,5.360824742268041065e-01,3.861171366594360888e-01,6.201550387596899139e-01
3.331768000000000000e+06,5.498281786941580096e-01,4.056399132321041878e-01,6.589147286821704919e-01
3.332704000000000000e+06,5.326460481099656308e-01,3.861171366594360888e-01,6.259689922480620172e-01
3.333640000000000000e+06,5.257731958762886793e-01,3.817787418655098075e-01,6.201550387596899139e-01
3.334572000000000000e+06,5.498281786941580096e-01,3.991323210412148215e-01,6.434108527131783273e-01
3.335508000000000000e+06,5.360824742268041065e-01,3.882863340563991739e-01,6.298449612403100861e-01
3.336444000000000000e+06,5.498281786941580096e-01,3.926247288503254551e-01,6.259689922480620172e-01
3.337380000000000000e+06,5.601374570446734369e-01,3.969631236442516253e-01,6.317829457364341206e-01
3.338312000000000000e+06,5.360824742268041065e-01,3.969631236442516253e-01,6.414728682170542928e-01
3.339248000000000000e+06,5.601374570446734369e-01,3.969631236442516253e-01,6.453488372093023617e-01
