4.954052000000000000e+06,5.756240822320116690e-01,4.844961240310077244e-01,5.793650793650793052e-01
4.954196000000000000e+06,4.860499265785609424e-01,4.767441860465115866e-01,5.825396825396824685e-01
4.954336000000000000e+06,4.904552129221732559e-01,4.825581395348836899e-01,5.777777777777777235e-01
4.954476000000000000e+06,4.860499265785609424e-01,4.786821705426356210e-01,5.730158730158729785e-01
4.954616000000000000e+06,4.977973568281937600e-01,4.903100775193798277e-01,5.857142857142857428e-01
4.954752000000000000e+06,4.948604992657856250e-01,4.883720930232557933e-01,5.809523809523808868e-01
4.954896000000000000e+06,4.860499265785609424e-01,4.825581395348836899e-01,5.730158730158729785e-01
4.955160000000000000e+06,4.904552129221732559e-01,4.786821705426356210e-01,5.777777777777777235e-01
4.956096000000000000e+06,4.860499265785609424e-01,4.825581395348836899e-01,5.777777777777777235e-01
4.957032000000000000e+06,4.904552129221732559e-01,4.767441860465115866e-01,5.777777777777777235e-01
4.957964000000000000e+06,4.860499265785609424e-01,4.767441860465115866e-01,5.809523809523808868e-01
4.958900000000000000e+06,4.889867841409691329e-01,4.844961240310077244e-01,5.777777777777777235e-01
4.959836000000000000e+06,4.889867841409691329e-01,4.786821705426356210e-01,5.777777777777777235e-01
4.960772000000000000e+06,4.860499265785609424e-01,4.748062015503875521e-01,5.920634920634920695e-01
4.961708000000000000e+06,4.860499265785609424e-01,4.806201550387596555e-01,5.777777777777777235e-01
4.962640000000000000e+06,4.919236417033773789e-01,4.786821705426356210e-01,5.777777777777777235e-01
4.963576000000000000e+06,4.919236417033773789e-01,4.728682170542635177e-01,5.714285714285713969e-01
4.964512000000000000e+06,4.889867841409691329e-01,4.903100775193798277e-01,5.634920634920634885e-01
4.965448000000000000e+06,4.919236417033773789e-01,4.864341085271317588e-01,5.634920634920634885e-01
4.966380000000000000e+06,4.860499265785609424e-01,4.748062015503875521e-01,5.682539682539682335e-01
4.967316000000000000e+06,4.992657856093978830e-01,4.844961240310077244e-01,5.809523809523808868e-01
4.968252000000000000e+06,4.963289280469897480e-01,4.903100775193798277e-01,5.904761904761904878e-01
4.969188000000000000e+06,4.992657856093978830e-01,4.903100775193798277e-01,5.841269841269840501e-01
4.970120000000000000e+06,4.889867841409691329e-01,4.825581395348836899e-01,5.809523809523808868e-01
4.971056000000000000e+06,4.860499265785609424e-01,4.767441860465115866e-01,5.857142857142857428e-01
4.971992000000000000e+06,4.772393538913362598e-01,4.573643410852713531e-01,5.920634920634920695e-01
4.972928000000000000e+06,4.860499265785609424e-01,4.844961240310077244e-01,5.714285714285713969e-01
4.973860000000000000e+06,4.875183553597650099e-01,4.825581395348836899e-01,5.666666666666666519e-01
4.974796000000000000e+06,4.919236417033773789e-01,4.825581395348836899e-01,5.650793650793650702e-01
4.975732000000000000e+06,4.919236417033773789e-01,4.883720930232557933e-01,5.603174603174603252e-01
4.976668000000000000e+06,4.860499265785609424e-01,4.844961240310077244e-01,5.841269841269840501e-01
4.977600000000000000e+06,4.889867841409691329e-01,4.767441860465115866e-01,5.714285714285713969e-01
4.978536000000000000e+06,4.860499265785609424e-01,4.728682170542635177e-01,5.682539682539682335e-01
4.979472000000000000e+06,4.904552129221732559e-01,4.728682170542635177e-01,5.714285714285713969e-01
4.980408000000000000e+06,4.963289280469897480e-01,4.941860465116278966e-01,5.952380952380952328e-01
4.981340000000000000e+06,4.992657856093978830e-01,4.903100775193798277e-01,5.476190476190475609e-01
4.982276000000000000e+06,4.919236417033773789e-01,4.748062015503875521e-01,5.587301587301587436e-01
4.983212000000000000e+06,4.919236417033773789e-01,4.709302325581394832e-01,5.555555555555555802e-01
4.984148000000000000e+06,4.963289280469897480e-01,4.844961240310077244e-01,5.634920634920634885e-01
4.985080000000000000e+06,4.919236417033773789e-01,4.689922480620154488e-01,5.634920634920634885e-01
4.986016000000000000e+06,4.977973568281937600e-01,4.728682170542635177e-01,5.650793650793650702e-01
4.986952000000000000e+06,4.919236417033773789e-01,4.903100775193798277e-01,5.714285714285713969e-01
4.987884000000000000e+06,4.992657856093978830e-01,4.767441860465115866e-01,5.634920634920634885e-01
4.988820000000000000e+06,4.875183553597650099e-01,4.825581395348836899e-01,5.793650793650793052e-01
4.989756000000000000e+06,4.919236417033773789e-01,4.786821705426356210e-01,5.730158730158729785e-01
4.990692000000000000e+06,4.860499265785609424e-01,4.728682170542635177e-01,5.888888888888889062e-01
4.991628000000000000e+06,4.933920704845815020e-01,4.903100775193798277e-01,5.666666666666666519e-01
4.992560000000000000e+06,4.860499265785609424e-01,4.844961240310077244e-01,5.841269841269840501e-01
4.993496000000000000e+06,4.860499265785609424e-01,4.844961240310077244e-01,5.841269841269840501e-01
4.994432000000000000e+06,4.919236417033773789e-01,4.903100775193798277e-01,5.714285714285713969e-01
4.995368000000000000e+06,4.919236417033773789e-01,4.883720930232557933e-01,5.634920634920634885e-01
4.996300000000000000e+06,4.904552129221732559e-01,4.844961240310077244e-01,5.650793650793650702e-01
4.997236000000000000e+06,4.919236417033773789e-01,4.767441860465115866e-01,5.603174603174603252e-01
4.998172000000000000e+06,4.992657856093978830e-01,4.883720930232557933e-01,5.825396825396824685e-01
4.999104000000000000e+06,4.977973568281937600e-01,4.903100775193798277e-01,5.777777777777777235e-01
5.000040000000000000e+06,4.992657856093978830e-01,4.844961240310077244e-01,5.460317460317459792e-01
5.000976000000000000e+06,4.860499265785609424e-01,4.786821705426356210e-01,5.920634920634920695e-01
5.001912000000000000e+06,4.933920704845815020e-01,4.767441860465115866e-01,5.634920634920634885e-01
5.002848000000000000e+06,4.933920704845815020e-01,4.786821705426356210e-01,5.730158730158729785e-01
5.003780000000000000e+06,4.919236417033773789e-01,4.844961240310077244e-01,5.746031746031745602e-01
5.004716000000000000e+06,4.860499265785609424e-01,4.864341085271317588e-01,5.888888888888889062e-01
