3.032500000000000000e+06,3.910000000000000000e+02,3.160000000000000000e+02,3.990000000000000000e+02
3.032640000000000000e+06,3.440000000000000000e+02,3.100000000000000000e+02,3.960000000000000000e+02
3.032780000000000000e+06,3.400000000000000000e+02,3.120000000000000000e+02,3.980000000000000000e+02
3.032920000000000000e+06,3.440000000000000000e+02,3.120000000000000000e+02,3.930000000000000000e+02
3.033060000000000000e+06,3.420000000000000000e+02,3.160000000000000000e+02,3.910000000000000000e+02
3.033196000000000000e+06,3.440000000000000000e+02,3.100000000000000000e+02,3.980000000000000000e+02
3.033344000000000000e+06,3.440000000000000000e+02,3.120000000000000000e+02,3.950000000000000000e+02
3.033604000000000000e+06,3.420000000000000000e+02,3.150000000000000000e+02,3.900000000000000000e+02
3.034540000000000000e+06,3.440000000000000000e+02,3.160000000000000000e+02,3.960000000000000000e+02
3.035476000000000000e+06,3.420000000000000000e+02,3.130000000000000000e+02,4.020000000000000000e+02
3.036412000000000000e+06,3.390000000000000000e+02,3.170000000000000000e+02,3.880000000000000000e+02
3.037344000000000000e+06,3.450000000000000000e+02,3.100000000000000000e+02,3.960000000000000000e+02
3.038280000000000000e+06,3.420000000000000000e+02,3.110000000000000000e+02,3.940000000000000000e+02
3.039216000000000000e+06,3.440000000000000000e+02,3.160000000000000000e+02,3.910000000000000000e+02
3.040152000000000000e+06,3.380000000000000000e+02,3.170000000000000000e+02,3.910000000000000000e+02
3.041084000000000000e+06,3.420000000000000000e+02,3.120000000000000000e+02,3.960000000000000000e+02
3.042020000000000000e+06,3.440000000000000000e+02,3.120000000000000000e+02,3.900000000000000000e+02
3.042956000000000000e+06,3.440000000000000000e+02,3.170000000000000000e+02,3.960000000000000000e+02
3.043892000000000000e+06,3.370000000000000000e+02,3.130000000000000000e+02,3.980000000000000000e+02
3.044824000000000000e+06,3.420000000000000000e+02,3.120000000000000000e+02,3.950000000000000000e+02
3.045760000000000000e+06,3.420000000000000000e+02,3.160000000000000000e+02,3.910000000000000000e+02
3.046696000000000000e+06,3.320000000000000000e+02,3.050000000000000000e+02,3.840000000000000000e+02
3.047632000000000000e+06,3.370000000000000000e+02,3.100000000000000000e+02,4.130000000000000000e+02
3.048564000000000000e+06,3.420000000000000000e+02,3.180000000000000000e+02,4.080000000000000000e+02
3.049500000000000000e+06,3.440000000000000000e+02,3.120000000000000000e+02,3.910000000000000000e+02
3.050436000000000000e+06,3.440000000000000000e+02,3.100000000000000000e+02,3.910000000000000000e+02
3.051372000000000000e+06,3.440000000000000000e+02,3.130000000000000000e+02,3.960000000000000000e+02
3.052304000000000000e+06,3.430000000000000000e+02,3.160000000000000000e+02,3.950000000000000000e+02
3.053240000000000000e+06,3.440000000000000000e+02,3.110000000000000000e+02,3.970000000000000000e+02
3.054176000000000000e+06,3.440000000000000000e+02,3.180000000000000000e+02,3.930000000000000000e+02
3.055112000000000000e+06,3.440000000000000000e+02,3.110000000000000000e+02,3.960000000000000000e+02
