1.027838800000000000e+07,6.415808600636399888e+02
1.027852800000000000e+07,6.253359097317216992e+02
1.027866800000000000e+07,6.138615479079952593e+02
1.027880800000000000e+07,6.073219903807205355e+02
1.027895200000000000e+07,6.229518440457496808e+02
1.027909200000000000e+07,6.215874837864739675e+02
1.027923200000000000e+07,6.268285251964846339e+02
1.027949200000000000e+07,6.242475470516484393e+02
1.028042800000000000e+07,6.358828508459714612e+02
1.028136400000000000e+07,6.048718872620879665e+02
1.028229600000000000e+07,6.213622132057919316e+02
1.028323200000000000e+07,6.109443509846048528e+02
1.028416800000000000e+07,6.173864268025334923e+02
1.028510400000000000e+07,6.171199235156810801e+02
1.028603600000000000e+07,6.231059299990652107e+02
1.028697200000000000e+07,6.243404519971455784e+02
1.028790800000000000e+07,6.184383558609540614e+02
1.028884400000000000e+07,6.112192732563330537e+02
1.028977600000000000e+07,6.275754934667222642e+02
1.029071200000000000e+07,6.238870090008285842e+02
1.029164800000000000e+07,6.269377959574618444e+02
1.029258400000000000e+07,6.312741084505208846e+02
1.029351600000000000e+07,6.154364305109018005e+02
1.029445200000000000e+07,6.276471938916001818e+02
1.029538800000000000e+07,6.207849869318683886e+02
1.029632800000000000e+07,6.324642282374553588e+02
1.029725600000000000e+07,6.197168708369976002e+02
1.029819200000000000e+07,6.222129860425608285e+02
1.029912800000000000e+07,6.228466906069261313e+02
1.030006000000000000e+07,6.064396095243120044e+02
1.030099600000000000e+07,6.284122850485977096e+02
1.030193200000000000e+07,6.203249148631707612e+02
1.030286800000000000e+07,6.211940115616054072e+02
1.030380400000000000e+07,6.186897445408320664e+02
1.030473600000000000e+07,6.090476171860456134e+02
1.030567200000000000e+07,6.130742206291175762e+02
1.030660800000000000e+07,6.163456822271086821e+02
1.030754000000000000e+07,6.233674678710784747e+02
1.030847600000000000e+07,6.171717751161340857e+02
1.030941200000000000e+07,6.228466906069261313e+02
1.031034800000000000e+07,6.157158435512277492e+02
